n_estimators,learning_rate,max_depth,subsample,colsample_bytree,gamma,min_child_weight,mean_loss,mean_mae,mean_mape,execution_time
300,0.01,8,1.0,1.0,0.0,3,346.28717670948504,14.871155622878986,0.17292386033015816,371.84385347366333
300,0.01,8,1.0,1.0,0.0,5,351.23267054909866,15.026605329987687,0.17487883562459647,354.3738942146301
300,0.01,8,1.0,1.0,0.1,1,324.450224885167,14.432761321149918,0.16825975823453415,183.653635263443
300,0.01,8,1.0,1.0,0.1,3,322.47595176082376,14.38495426917105,0.1675151777856684,178.37509632110596
300,0.01,8,1.0,1.0,0.1,5,325.3425933141049,14.411829263108853,0.16794673228585752,176.56923532485962
300,0.01,8,1.0,1.0,0.3,1,310.97084256729687,14.131911559959121,0.165258053335973,116.77602362632751
300,0.01,8,1.0,1.0,0.3,3,308.5467618581232,14.08454797613427,0.1648437873677691,114.4450101852417
300,0.01,8,1.0,1.0,0.3,5,310.21332831344375,14.11018008494844,0.16500160630038385,113.99488830566406
300,0.05,4,0.7,0.7,0.0,1,301.9047821297455,13.643174458938748,0.15451759311770347,47.153637409210205
300,0.05,4,0.7,0.7,0.0,3,298.59004111970995,13.56193402132909,0.15405364154766113,46.03882813453674
300,0.05,4,0.7,0.7,0.0,5,293.0112157314728,13.415013037171187,0.15175089883280168,45.226733446121216
300,0.05,4,0.7,0.7,0.1,1,321.6300474859602,14.160729240271266,0.16158616202926518,29.02718162536621
300,0.05,4,0.7,0.7,0.1,3,335.3539849597575,14.379269930821218,0.1634720972222832,28.542285919189453
300,0.05,4,0.7,0.7,0.1,5,332.4611675132239,14.265688469274387,0.16224525411159932,28.904191493988037
300,0.05,4,0.7,0.7,0.3,1,318.73430017679834,14.120875935965081,0.16322218149857964,22.58122205734253
300,0.05,4,0.7,0.7,0.3,3,318.73430017679834,14.120875935965081,0.16322218149857964,22.464244604110718
300,0.05,4,0.7,0.7,0.3,5,322.7604021213387,14.182239469373002,0.16367495787428976,22.425822973251343
300,0.05,4,0.7,0.8,0.0,1,297.642709750414,13.523679725580308,0.1527825076817262,46.99748611450195
300,0.05,4,0.7,0.8,0.0,3,290.55052918322775,13.413159796114389,0.15276925416401413,45.97445821762085
300,0.05,4,0.7,0.8,0.0,5,295.73669819403494,13.42842441233455,0.1516827866059081,45.93829536437988
300,0.05,4,0.7,0.8,0.1,1,321.3222217743781,14.104776566894376,0.16064939066336487,28.441728115081787
300,0.05,4,0.7,0.8,0.1,3,315.392029051152,14.00672154659396,0.15968829805638085,28.235235929489136
300,0.05,4,0.7,0.8,0.1,5,318.8059940248368,14.057746198874089,0.16010553360284935,28.166526079177856
300,0.05,4,0.7,0.8,0.3,1,309.5126706037551,13.918698594666768,0.16043373350218992,21.98421573638916
300,0.05,4,0.7,0.8,0.3,3,309.5126706037551,13.918698594666768,0.16043373350218992,21.80387234687805
300,0.05,4,0.7,0.8,0.3,5,309.79515140328505,13.900043356472793,0.16017014768159732,21.790814876556396
300,0.05,4,0.7,1.0,0.0,1,286.6381427595012,13.304855188910501,0.1512816565663504,53.012587785720825
300,0.05,4,0.7,1.0,0.0,3,294.1950848063111,13.426132597029074,0.15222540728290496,51.89815020561218
300,0.05,4,0.7,1.0,0.0,5,288.3760661566092,13.310736856345532,0.1508583161129058,50.36518692970276
300,0.05,4,0.7,1.0,0.1,1,298.13994261704556,13.642376759829268,0.15666244251187839,31.829899549484253
300,0.05,4,0.7,1.0,0.1,3,302.53036765063064,13.70994459491909,0.15725140124365888,31.809831380844116
300,0.05,4,0.7,1.0,0.1,5,307.6573395384137,13.850066497328902,0.1588154210332533,31.77014660835266
300,0.05,4,0.7,1.0,0.3,1,302.0403872042983,13.828924342452044,0.1609183879249173,23.92504358291626
300,0.05,4,0.7,1.0,0.3,3,301.8089807997502,13.823312730738984,0.16087293229963942,23.699721574783325
300,0.05,4,0.7,1.0,0.3,5,302.6315058040512,13.838409193942063,0.161008420888743,23.478757858276367
300,0.05,4,0.8,0.7,0.0,1,297.6802582394258,13.434093371399953,0.1502169640648401,46.23918294906616
300,0.05,4,0.8,0.7,0.0,3,304.106403483259,13.670545744292244,0.15336069834046806,46.70170187950134
300,0.05,4,0.8,0.7,0.0,5,312.45217882530943,13.832999395994635,0.1550369447385132,46.519625425338745
300,0.05,4,0.8,0.7,0.1,1,318.2529957934845,14.006906331831164,0.15850353935246012,29.040422916412354
300,0.05,4,0.8,0.7,0.1,3,317.9891360236538,14.019245838440787,0.15879264677223692,28.894143104553223
300,0.05,4,0.8,0.7,0.1,5,317.33134715910444,14.021639511176824,0.15904357666281438,28.859189748764038
300,0.05,4,0.8,0.7,0.3,1,309.3388458112287,13.835219522562959,0.15882449286332773,22.518441677093506
300,0.05,4,0.8,0.7,0.3,3,309.3388458112287,13.835219522562959,0.15882449286332773,22.486029386520386
300,0.05,4,0.8,0.7,0.3,5,310.90115381517705,13.858785413541188,0.15903349842841585,22.474326372146606
300,0.05,4,0.8,0.8,0.0,1,289.8631741748447,13.282361351936935,0.15023044008214342,47.384008169174194
300,0.05,4,0.8,0.8,0.0,3,296.93358369735296,13.413218669669472,0.15115760901961112,46.29918146133423
300,0.05,4,0.8,0.8,0.0,5,302.60190384270106,13.578508483918252,0.15294100901960345,45.47908806800842
300,0.05,4,0.8,0.8,0.1,1,317.9032883628798,14.082178373888048,0.16092440597187693,28.345967054367065
300,0.05,4,0.8,0.8,0.1,3,313.7454894137452,14.027837237521124,0.16082227677419164,28.418299913406372
300,0.05,4,0.8,0.8,0.1,5,321.85471872323734,14.132406925102117,0.16159581298278125,28.177011489868164
300,0.05,4,0.8,0.8,0.3,1,298.54841143580984,13.714714818885085,0.15934570485862487,22.0218768119812
300,0.05,4,0.8,0.8,0.3,3,298.54841143580984,13.714714818885085,0.15934570485862487,22.04880142211914
300,0.05,4,0.8,0.8,0.3,5,299.4389188881688,13.733528409763753,0.15949949180027484,21.857105493545532
300,0.05,4,0.8,1.0,0.0,1,288.5324531506245,13.393464148336108,0.15286824367895008,52.40117311477661
300,0.05,4,0.8,1.0,0.0,3,297.2707297719559,13.566431679859793,0.15510833155771117,51.63837003707886
300,0.05,4,0.8,1.0,0.0,5,293.1804498695981,13.467267200837899,0.15324209539634442,50.782909631729126
300,0.05,4,0.8,1.0,0.1,1,310.38571024429086,13.934427724283115,0.1594613437240097,31.683767318725586
300,0.05,4,0.8,1.0,0.1,3,301.40123658397016,13.721781011778528,0.1574355134510571,31.550897121429443
300,0.05,4,0.8,1.0,0.1,5,307.84683053644926,13.915472749189561,0.15935353911151828,30.951414823532104
300,0.05,4,0.8,1.0,0.3,1,295.1982499759831,13.669999897872248,0.15819461330060486,23.712323665618896
300,0.05,4,0.8,1.0,0.3,3,296.1657149229121,13.690287847694414,0.1583660568279271,24.548232793807983
300,0.05,4,0.8,1.0,0.3,5,299.0218839001866,13.738303394895187,0.15874730011147542,24.536203861236572
300,0.05,4,1.0,0.7,0.0,1,312.9888508512586,13.744554676090523,0.15354789226236643,47.00997734069824
300,0.05,4,1.0,0.7,0.0,3,308.27802864058117,13.693482866722945,0.1538748475848521,45.55054211616516
300,0.05,4,1.0,0.7,0.0,5,311.1807712106441,13.742867862166909,0.15446138809478976,45.41352725028992
300,0.05,4,1.0,0.7,0.1,1,323.7692738687135,14.191237751407376,0.16180887535498312,26.982510805130005
300,0.05,4,1.0,0.7,0.1,3,331.9892198473664,14.36401933944298,0.16355077136738844,27.115310430526733
300,0.05,4,1.0,0.7,0.1,5,326.24128761462384,14.293747257881833,0.16318019705987857,26.867355823516846
300,0.05,4,1.0,0.7,0.3,1,311.98926211146437,13.932944072691896,0.1602277353039088,22.18283462524414
300,0.05,4,1.0,0.7,0.3,3,311.98926211146437,13.932944072691896,0.1602277353039088,22.14511728286743
300,0.05,4,1.0,0.7,0.3,5,311.45526280668247,13.936562747501874,0.16030609579354516,22.137333869934082
300,0.05,4,1.0,0.8,0.0,1,310.90296728114504,13.697086918761205,0.15430136986419662,46.45396280288696
300,0.05,4,1.0,0.8,0.0,3,299.17819327686243,13.455195803746388,0.151356560636865,45.994523763656616
300,0.05,4,1.0,0.8,0.0,5,310.57832172473206,13.660033100919737,0.15406547679194393,45.30230760574341
300,0.05,4,1.0,0.8,0.1,1,325.83760335080564,14.143634526362318,0.16064048353370086,26.558233976364136
300,0.05,4,1.0,0.8,0.1,3,315.8079269111064,13.9921536382997,0.15921619772342793,26.510647773742676
300,0.05,4,1.0,0.8,0.1,5,328.17507408938326,14.196220076460625,0.1609944720639297,26.39603090286255
300,0.05,4,1.0,0.8,0.3,1,308.90926183546384,13.799973786634622,0.15861376208052663,21.609214067459106
300,0.05,4,1.0,0.8,0.3,3,309.2785362973734,13.797793560568726,0.15862840953033103,21.608678579330444
300,0.05,4,1.0,0.8,0.3,5,305.83693719590804,13.735610728272539,0.15809937098189092,21.689539432525635
300,0.05,4,1.0,1.0,0.0,1,291.7452500741308,13.41844658256652,0.15228537978539852,51.85688138008118
300,0.05,4,1.0,1.0,0.0,3,296.319635851687,13.47156123627747,0.15207763387387654,51.3642475605011
300,0.05,4,1.0,1.0,0.0,5,302.4674509101968,13.590790622947043,0.15391232359701013,50.48749256134033
300,0.05,4,1.0,1.0,0.1,1,308.05745938240665,13.88540600804999,0.15906124051512302,29.410178184509277
300,0.05,4,1.0,1.0,0.1,3,303.55982826924725,13.742752726379965,0.15745286880331977,29.339653491973877
300,0.05,4,1.0,1.0,0.1,5,307.912313575341,13.891207585828264,0.15885952622803812,29.548624515533447
300,0.05,4,1.0,1.0,0.3,1,303.1814349320432,13.81126465078734,0.15988522573511404,23.982315063476562
300,0.05,4,1.0,1.0,0.3,3,303.1814349320432,13.81126465078734,0.15988522573511404,23.717042207717896
300,0.05,4,1.0,1.0,0.3,5,298.49054334152515,13.715995267374417,0.15907668923808047,23.90545964241028
300,0.05,6,0.7,0.7,0.0,1,313.89285900886125,14.078942848414215,0.16191173326264974,114.5433042049408
300,0.05,6,0.7,0.7,0.0,3,322.19248775226515,14.216722117710207,0.1620841951360791,109.6905312538147
300,0.05,6,0.7,0.7,0.0,5,312.75799343817937,14.00311528684526,0.16042676329394473,105.32841968536377
300,0.05,6,0.7,0.7,0.1,1,334.71500328060915,14.507811152978535,0.1668487391736624,35.82512855529785
300,0.05,6,0.7,0.7,0.1,3,334.4607964222792,14.409531456811036,0.1649265995248568,35.5970561504364
300,0.05,6,0.7,0.7,0.1,5,334.45716978194434,14.49186474435951,0.16652049471384928,35.40943765640259
300,0.05,6,0.7,0.7,0.3,1,319.40666391167537,14.196454452106032,0.16334403658697752,26.83565330505371
300,0.05,6,0.7,0.7,0.3,3,317.84101684069924,14.175803054834441,0.16314269492132505,26.490403175354004
300,0.05,6,0.7,0.7,0.3,5,320.89555950078835,14.245922513304084,0.16403401271220758,26.445164918899536
300,0.05,6,0.7,0.8,0.0,1,331.2289781351933,14.290509249382072,0.16441450869784993,117.18412280082703
300,0.05,6,0.7,0.8,0.0,3,319.32852955129215,14.058672446507163,0.16033506233750466,112.17638397216797
300,0.05,6,0.7,0.8,0.0,5,317.26121977740524,14.052312253704542,0.16074577267342444,108.41775226593018
300,0.05,6,0.7,0.8,0.1,1,333.5504564955694,14.478410331138207,0.16620796417058814,35.93703603744507
300,0.05,6,0.7,0.8,0.1,3,330.36486506168285,14.456668034101948,0.16689742278991887,35.3296639919281
300,0.05,6,0.7,0.8,0.1,5,342.5519479308654,14.728017163800331,0.16920710693557914,35.265928983688354
300,0.05,6,0.7,0.8,0.3,1,320.2011354291918,14.30680390323901,0.16493445386791727,26.66704511642456
300,0.05,6,0.7,0.8,0.3,3,320.58407707006415,14.310972852799695,0.1649859074718104,26.552642822265625
300,0.05,6,0.7,0.8,0.3,5,322.5417540627878,14.353803137288093,0.16570158195500573,26.333311080932617
300,0.05,6,0.7,1.0,0.0,1,302.1654763126734,13.752709832930726,0.15916085621591358,131.2494761943817
300,0.05,6,0.7,1.0,0.0,3,319.6914011170146,14.10733222418953,0.1627429590366713,124.05331873893738
300,0.05,6,0.7,1.0,0.0,5,319.76619325181036,14.114391149513734,0.16310643465549143,118.63114809989929
300,0.05,6,0.7,1.0,0.1,1,328.35041684439386,14.441508736906922,0.16744545826671348,39.90258741378784
300,0.05,6,0.7,1.0,0.1,3,332.824676048283,14.57843866455936,0.1701357897159816,39.20417523384094
300,0.05,6,0.7,1.0,0.1,5,334.6759020315406,14.63667661555978,0.17094192032108335,38.48974275588989
300,0.05,6,0.7,1.0,0.3,1,306.9950505618893,14.07413401160581,0.16310625021962916,29.201156616210938
300,0.05,6,0.7,1.0,0.3,3,307.00061619991806,14.074292907185061,0.16310737951586776,28.892273664474487
300,0.05,6,0.7,1.0,0.3,5,305.89403833238055,14.03247963936904,0.16262174870791002,29.23660898208618
300,0.05,6,0.8,0.7,0.0,1,315.58023148478287,14.056139114616453,0.16001869949298037,115.03480243682861
300,0.05,6,0.8,0.7,0.0,3,319.0732871148759,14.096768937740112,0.1600741915088107,110.49326753616333
300,0.05,6,0.8,0.7,0.0,5,326.0258281136211,14.240660032807046,0.16188301952658757,106.54447078704834
300,0.05,6,0.8,0.7,0.1,1,353.47731073560726,14.871040063538834,0.1696429564584992,36.01339507102966
300,0.05,6,0.8,0.7,0.1,3,348.5036197592449,14.864721136433198,0.17048531240162013,35.498477935791016
300,0.05,6,0.8,0.7,0.1,5,349.90173506468227,14.870549599919167,0.170130592246335,34.96241545677185
300,0.05,6,0.8,0.7,0.3,1,333.7679531970076,14.502666464752531,0.16686087540350675,27.049060106277466
300,0.05,6,0.8,0.7,0.3,3,333.7811437342406,14.503031054877182,0.1668635374717617,27.251585245132446
300,0.05,6,0.8,0.7,0.3,5,331.9800041549354,14.498841510089397,0.16669596641729956,27.150540113449097
300,0.05,6,0.8,0.8,0.0,1,348.28870961719497,14.68566715386166,0.16576878955151148,117.82706379890442
300,0.05,6,0.8,0.8,0.0,3,323.97173275328475,14.265186733486072,0.16200762997920115,113.31460499763489
300,0.05,6,0.8,0.8,0.0,5,320.7427700276444,14.170609742999531,0.16115584308510328,109.67483520507812
300,0.05,6,0.8,0.8,0.1,1,354.90594710122014,14.99772490383888,0.17200486473624035,36.45823836326599
300,0.05,6,0.8,0.8,0.1,3,360.6839970075929,15.17130337679809,0.1732983995487027,35.71274662017822
300,0.05,6,0.8,0.8,0.1,5,346.8990800255555,14.908031484832065,0.1717992370568908,35.437333822250366
300,0.05,6,0.8,0.8,0.3,1,331.0013545597233,14.609565359009078,0.168851675095956,27.190253257751465
300,0.05,6,0.8,0.8,0.3,3,329.36373290947347,14.584720269530152,0.1686319295953244,27.123703718185425
300,0.05,6,0.8,0.8,0.3,5,327.8648512829294,14.55430378513137,0.16831555445763546,26.97821855545044
300,0.05,6,0.8,1.0,0.0,1,316.177255339185,13.953898731716624,0.1607462282614328,132.45957159996033
300,0.05,6,0.8,1.0,0.0,3,322.4751888185178,14.15469500389067,0.16358577036737587,124.18359160423279
300,0.05,6,0.8,1.0,0.0,5,320.9931329854434,14.144366681163415,0.163558563903076,119.94453954696655
300,0.05,6,0.8,1.0,0.1,1,323.0291496910855,14.410794022982468,0.16847325016228176,40.22537565231323
300,0.05,6,0.8,1.0,0.1,3,330.9448334380316,14.548883942956962,0.1687807445820873,39.89721083641052
300,0.05,6,0.8,1.0,0.1,5,328.8472812167696,14.473867537859814,0.16929137035591746,39.768513917922974
300,0.05,6,0.8,1.0,0.3,1,311.2989475952556,14.128941933139053,0.16487100135937205,30.310195446014404
300,0.05,6,0.8,1.0,0.3,3,310.995375546878,14.125863663830788,0.164839752048621,30.168351411819458
300,0.05,6,0.8,1.0,0.3,5,311.27879877485975,14.100899696482024,0.16464314595208263,29.8364839553833
300,0.05,6,1.0,0.7,0.0,1,338.28434125014144,14.43263093413504,0.1634120873304847,115.74143671989441
300,0.05,6,1.0,0.7,0.0,3,343.25954994901673,14.660881579802492,0.16612208737674616,110.36764240264893
300,0.05,6,1.0,0.7,0.0,5,333.96279995823136,14.460611474642102,0.1651908324088435,107.34946179389954
300,0.05,6,1.0,0.7,0.1,1,370.10920593620324,15.238896977567848,0.1743440635782291,35.79649376869202
300,0.05,6,1.0,0.7,0.1,3,354.65842368344755,15.009928368760958,0.17255963963563048,35.256547689437866
300,0.05,6,1.0,0.7,0.1,5,367.59258465741664,15.19647653177437,0.17474850419179389,34.96301007270813
300,0.05,6,1.0,0.7,0.3,1,340.03186576368876,14.65843746074453,0.16843887382843925,28.100679874420166
300,0.05,6,1.0,0.7,0.3,3,340.73885397092374,14.666844224471543,0.16851224389598013,27.994691848754883
300,0.05,6,1.0,0.7,0.3,5,343.02172496507444,14.725238144663402,0.16897950592868183,27.869490385055542
300,0.05,6,1.0,0.8,0.0,1,331.3338784228723,14.506833889900053,0.16613023390987736,118.8154685497284
300,0.05,6,1.0,0.8,0.0,3,347.8154078438714,14.771205839213408,0.16830735893602647,114.37370538711548
300,0.05,6,1.0,0.8,0.0,5,308.7306684996888,13.9395141747599,0.15979129389953556,110.51744341850281
300,0.05,6,1.0,0.8,0.1,1,347.4318342078011,14.83058272553276,0.17090525961739148,36.031115770339966
300,0.05,6,1.0,0.8,0.1,3,341.1257701566259,14.723910416066943,0.17041086969226188,35.697742223739624
300,0.05,6,1.0,0.8,0.1,5,355.30982017341296,15.094780181279274,0.17436646793699245,35.359158515930176
300,0.05,6,1.0,0.8,0.3,1,323.63453862695076,14.413776163765052,0.1667500930204392,30.3771014213562
300,0.05,6,1.0,0.8,0.3,3,326.16268997849767,14.459009035210794,0.16715541066588002,27.358354091644287
300,0.05,6,1.0,0.8,0.3,5,327.70678134655,14.433644369301536,0.16697105029207301,27.361006021499634
300,0.05,6,1.0,1.0,0.0,1,329.23285394601766,14.391690909481627,0.16591419531190638,130.86202955245972
300,0.05,6,1.0,1.0,0.0,3,315.0632422801364,14.102699895747897,0.1647281449422718,124.58699178695679
300,0.05,6,1.0,1.0,0.0,5,316.07950820431074,14.12500581131004,0.1623638747612278,120.84849095344543
300,0.05,6,1.0,1.0,0.1,1,345.8956852355473,14.78428978963699,0.1726023084774645,39.53009867668152
300,0.05,6,1.0,1.0,0.1,3,337.64363637031016,14.624987819728826,0.17059567291191455,38.70454454421997
300,0.05,6,1.0,1.0,0.1,5,337.31297455682204,14.593270928605449,0.16975730189175275,39.213411808013916
300,0.05,6,1.0,1.0,0.3,1,314.715206057862,14.096278580801975,0.16339534028623445,30.855329990386963
300,0.05,6,1.0,1.0,0.3,3,313.7973285229157,14.076606763759365,0.16322431349324973,30.38546371459961
300,0.05,6,1.0,1.0,0.3,5,310.7054695695172,14.043130991612275,0.16300864670331983,30.375298023223877
300,0.05,8,0.7,0.7,0.0,1,354.93539901620784,14.956175045683375,0.16966446053897,286.0399465560913
300,0.05,8,0.7,0.7,0.0,3,335.4749761786329,14.5761281932127,0.16623753546128428,253.5992946624756
300,0.05,8,0.7,0.7,0.0,5,342.6743844860207,14.755735252509602,0.16797470163708933,231.74430561065674
300,0.05,8,0.7,0.7,0.1,1,367.77923618480634,15.26094264749295,0.17439457556915947,43.363730907440186
300,0.05,8,0.7,0.7,0.1,3,358.8178873402311,15.07475342056305,0.1725153159488087,42.9497332572937
300,0.05,8,0.7,0.7,0.1,5,363.99653899163263,15.160260230015037,0.17431302313938082,42.34986639022827
300,0.05,8,0.7,0.7,0.3,1,327.06726020642435,14.45604541166722,0.1660679865695021,29.636183738708496
300,0.05,8,0.7,0.7,0.3,3,327.1921215151309,14.458898332286145,0.1660890984494427,29.81197738647461
300,0.05,8,0.7,0.7,0.3,5,331.3999304229509,14.538050935351944,0.1666705403015295,29.531065702438354
300,0.05,8,0.7,0.8,0.0,1,342.59805484555136,14.65982758919814,0.16707000599960498,298.28219962120056
300,0.05,8,0.7,0.8,0.0,3,331.2992861454742,14.499174431613472,0.16679676809824445,262.14119482040405
300,0.05,8,0.7,0.8,0.0,5,333.93324693235036,14.442793425528844,0.1663420174980495,238.41521668434143
300,0.05,8,0.7,0.8,0.1,1,350.91953909769063,14.91647520883687,0.171098240362358,43.852956771850586
300,0.05,8,0.7,0.8,0.1,3,352.7326434704658,14.9448066398683,0.17144004860569695,42.91594195365906
300,0.05,8,0.7,0.8,0.1,5,353.10501274970096,14.973782650555547,0.17159336050258073,42.725281953811646
300,0.05,8,0.7,0.8,0.3,1,322.87775098637724,14.346065207443925,0.1649179375886494,29.674346685409546
300,0.05,8,0.7,0.8,0.3,3,321.1935019158599,14.319189951252323,0.16468252239497247,29.44984483718872
300,0.05,8,0.7,0.8,0.3,5,324.21050735477866,14.37848023865294,0.16537624989303654,29.209349870681763
300,0.05,8,0.7,1.0,0.0,1,321.6203257723373,14.299277221688904,0.16575603862673666,329.5721414089203
300,0.05,8,0.7,1.0,0.0,3,314.0940482190508,14.1278673934299,0.16399741425825648,287.3710160255432
300,0.05,8,0.7,1.0,0.0,5,316.68464143432186,14.241608978461464,0.16642115456585957,261.345317363739
300,0.05,8,0.7,1.0,0.1,1,327.1454288675522,14.584842417122772,0.1702006705583341,48.9305944442749
300,0.05,8,0.7,1.0,0.1,3,323.318595182022,14.511608924234961,0.16976670937955862,47.41384148597717
300,0.05,8,0.7,1.0,0.1,5,329.9618046518185,14.583051942141541,0.17130646400614888,46.79274296760559
300,0.05,8,0.7,1.0,0.3,1,299.38882244617,13.979715639813362,0.16308535369834554,32.72192358970642
300,0.05,8,0.7,1.0,0.3,3,299.4039510702223,13.9801037644527,0.16308816764646356,32.336058616638184
300,0.05,8,0.7,1.0,0.3,5,310.86381893476806,14.214516652960903,0.16566283058371423,32.55508995056152
300,0.05,8,0.8,0.7,0.0,1,346.114200383524,14.851911414251738,0.17006919646100843,291.91223216056824
300,0.05,8,0.8,0.7,0.0,3,336.2861664051075,14.62368281318122,0.1678318523678127,259.7527196407318
300,0.05,8,0.8,0.7,0.0,5,334.06169803892215,14.516449174515166,0.1653026521939558,237.0042040348053
300,0.05,8,0.8,0.7,0.1,1,357.5582750815362,15.088433215869323,0.17202357338539892,44.38832092285156
300,0.05,8,0.8,0.7,0.1,3,358.27839945225196,15.152560729906906,0.17403645158767736,43.42906332015991
300,0.05,8,0.8,0.7,0.1,5,356.1320025470831,15.078667844219893,0.17325632448443362,57.09529089927673
300,0.05,8,0.8,0.7,0.3,1,337.95659522041205,14.731496386775056,0.16867011366991938,35.61113786697388
300,0.05,8,0.8,0.7,0.3,3,336.6262420871044,14.69417734283429,0.16831007531012376,30.69960594177246
300,0.05,8,0.8,0.7,0.3,5,337.54364184337794,14.735109331977613,0.1688324657568454,30.173199892044067
300,0.05,8,0.8,0.8,0.0,1,338.1882545743033,14.713851590150284,0.16778675750791172,309.6284408569336
300,0.05,8,0.8,0.8,0.0,3,340.90669041833297,14.757191432529764,0.1692907871564727,269.2820460796356
300,0.05,8,0.8,0.8,0.0,5,342.2609650004033,14.836580710488903,0.16984247094580607,244.82019352912903
300,0.05,8,0.8,0.8,0.1,1,357.7830006309504,15.180187465080678,0.1747682040485675,45.14686131477356
300,0.05,8,0.8,0.8,0.1,3,353.8821232292914,15.081608644674253,0.17305040580164102,44.52830457687378
300,0.05,8,0.8,0.8,0.1,5,342.0120657244622,14.841145014842976,0.1710908390874959,44.2348051071167
300,0.05,8,0.8,0.8,0.3,1,316.7672993047425,14.304568381741646,0.16472242078762622,30.760993719100952
300,0.05,8,0.8,0.8,0.3,3,316.7105961606436,14.304110807070682,0.16471150529427364,31.964990615844727
300,0.05,8,0.8,0.8,0.3,5,316.19437778615617,14.25388112215417,0.164439219897269,30.353851318359375
300,0.05,8,0.8,1.0,0.0,1,333.1613734538588,14.572514659637726,0.1687484208565262,334.0547294616699
300,0.05,8,0.8,1.0,0.0,3,328.82458039959863,14.526498446013063,0.1680610523634049,294.01885199546814
300,0.05,8,0.8,1.0,0.0,5,343.1891722440703,14.817559170367899,0.17114399744049275,264.27496814727783
300,0.05,8,0.8,1.0,0.1,1,323.66911538933175,14.461436137508857,0.16908384718368044,49.21107864379883
300,0.05,8,0.8,1.0,0.1,3,332.7017345173971,14.630217384586711,0.16981808489278855,48.900230169296265
300,0.05,8,0.8,1.0,0.1,5,326.52212858133873,14.531064790853016,0.16944786805476603,48.405802965164185
300,0.05,8,0.8,1.0,0.3,1,314.2103989355637,14.22462578295769,0.16591284448277402,34.14078092575073
300,0.05,8,0.8,1.0,0.3,3,316.58962964027694,14.268829531233848,0.16630782325285232,33.76510000228882
300,0.05,8,0.8,1.0,0.3,5,314.1142421253777,14.244799821117411,0.16563033456892673,33.145915031433105
300,0.05,8,1.0,0.7,0.0,1,345.8896415941915,14.88628386870064,0.16938631405849303,291.8032212257385
300,0.05,8,1.0,0.7,0.0,3,356.77145635862246,15.168988351825881,0.17291544778416496,259.81741881370544
300,0.05,8,1.0,0.7,0.0,5,337.7872000791276,14.737970315757998,0.16753543474383187,238.20060873031616
300,0.05,8,1.0,0.7,0.1,1,350.56294782673996,15.062363252771116,0.17324200467402526,45.600730895996094
300,0.05,8,1.0,0.7,0.1,3,361.47621203967725,15.21471938526862,0.17445928173166797,45.29476833343506
300,0.05,8,1.0,0.7,0.1,5,357.55183614582563,15.184263973630312,0.17436798026785588,44.90641689300537
300,0.05,8,1.0,0.7,0.3,1,339.9900616088827,14.821475752338076,0.17022870262760412,32.43021273612976
300,0.05,8,1.0,0.7,0.3,3,340.63661529923655,14.833696507828465,0.17033343264739642,31.746737480163574
300,0.05,8,1.0,0.7,0.3,5,349.1593762459621,15.007132523363325,0.17224606090810546,31.8637535572052
300,0.05,8,1.0,0.8,0.0,1,318.34033293759524,14.270118133799253,0.16331480404081844,303.1656639575958
300,0.05,8,1.0,0.8,0.0,3,338.1385399009456,14.776140633449035,0.16935343907202233,268.174604177475
300,0.05,8,1.0,0.8,0.0,5,344.54003785638037,14.898472746134042,0.1712149848298385,244.67728328704834
300,0.05,8,1.0,0.8,0.1,1,336.615647306744,14.74035542880835,0.17058858912517613,46.551201820373535
300,0.05,8,1.0,0.8,0.1,3,338.57385947236503,14.764944289430025,0.17106285339309876,45.77227735519409
300,0.05,8,1.0,0.8,0.1,5,350.36741718663365,15.060747600575464,0.1743399389477348,45.315820932388306
300,0.05,8,1.0,0.8,0.3,1,330.69004211199916,14.559354562959516,0.16880635568927427,32.009392976760864
300,0.05,8,1.0,0.8,0.3,3,332.8234225640914,14.605158510138851,0.16927892254567137,31.703445196151733
300,0.05,8,1.0,0.8,0.3,5,328.71046282036804,14.515380507347238,0.1683625969385296,31.759236335754395
300,0.05,8,1.0,1.0,0.0,1,326.01611400634897,14.455201027432215,0.16693252070910342,331.4287660121918
300,0.05,8,1.0,1.0,0.0,3,338.66149449052233,14.652787897409862,0.16888357559818112,292.6063919067383
300,0.05,8,1.0,1.0,0.0,5,345.22076763770986,14.944906509591384,0.1726716186618058,268.70428109169006
300,0.05,8,1.0,1.0,0.1,1,343.3653971587821,14.84569457712783,0.17210420219952044,50.948055028915405
300,0.05,8,1.0,1.0,0.1,3,344.0383464295637,14.838622593634113,0.17183317985397178,49.84976148605347
300,0.05,8,1.0,1.0,0.1,5,320.624975331634,14.363788548238833,0.16779247024848373,49.482274770736694
300,0.05,8,1.0,1.0,0.3,1,309.08923574428155,14.187006083477579,0.16632887248831568,35.38318204879761
300,0.05,8,1.0,1.0,0.3,3,311.54051091247203,14.232563549464352,0.16673523025381265,35.00328087806702
300,0.05,8,1.0,1.0,0.3,5,308.1785048866489,14.135321219225988,0.16569129802818822,35.143166065216064
300,0.1,4,0.7,0.7,0.0,1,292.93941995122884,13.42870446539768,0.15075050368650422,46.92345666885376
300,0.1,4,0.7,0.7,0.0,3,305.7346605646054,13.64639284934929,0.15331260250404188,46.46074724197388
